attempt    K    arraySize    mergeSortTime    hybridSortTime
3887    43    3887    0.001352    0.000749
3888    43    3888    0.001355    0.000752
3889    43    3889    0.001361    0.000749
3890    43    3890    0.001359    0.000751
3891    43    3891    0.001355    0.000751
3892    43    3892    0.001357    0.000747
3893    43    3893    0.001362    0.000749
3894    43    3894    0.001358    0.000753
3895    43    3895    0.001357    0.000754
3896    43    3896    0.001360    0.000754
3897    43    3897    0.001360    0.000751
3898    43    3898    0.001358    0.000750
3899    43    3899    0.001368    0.000752
3900    43    3900    0.001358    0.000749
3901    43    3901    0.001359    0.000754
3902    43    3902    0.001360    0.000752
3903    43    3903    0.001378    0.000754
3904    43    3904    0.001360    0.000753
3905    43    3905    0.001359    0.000753
3906    43    3906    0.001363    0.000752
3907    43    3907    0.001374    0.000759
3908    43    3908    0.001361    0.000753
3909    43    3909    0.001362    0.000754
3910    43    3910    0.001364    0.000754
3911    43    3911    0.001364    0.000754
3912    43    3912    0.001368    0.000752
3913    43    3913    0.001361    0.000754
3914    43    3914    0.001362    0.000755
3915    43    3915    0.001367    0.000757
3916    43    3916    0.001374    0.000755
3917    43    3917    0.001366    0.000754
3918    43    3918    0.001368    0.000760
3919    43    3919    0.001368    0.000759
3920    43    3920    0.001368    0.000758
3921    43    3921    0.001363    0.000756
3922    43    3922    0.001369    0.000757
3923    43    3923    0.001373    0.000755
3924    43    3924    0.001368    0.000756
3925    43    3925    0.001371    0.000756
3926    43    3926    0.001370    0.000760
3927    43    3927    0.001368    0.000757
3928    43    3928    0.001374    0.000761
3929    43    3929    0.001375    0.000757
3930    43    3930    0.001370    0.000759
3931    43    3931    0.001366    0.000757
3932    43    3932    0.001375    0.000757
3933    43    3933    0.001373    0.000762
3934    43    3934    0.001381    0.000761
3935    43    3935    0.001374    0.000760
3936    43    3936    0.001372    0.000761
3937    43    3937    0.001377    0.000768
3938    43    3938    0.001373    0.000756
3939    43    3939    0.001379    0.000763
3940    43    3940    0.001376    0.000761
3941    43    3941    0.001376    0.000759
3942    43    3942    0.001385    0.000761
3943    43    3943    0.001379    0.000764
3944    43    3944    0.001373    0.000763
3945    43    3945    0.001376    0.000763
3946    43    3946    0.001381    0.000761
3947    43    3947    0.001379    0.000760
3948    43    3948    0.001380    0.000765
3949    43    3949    0.001378    0.000765
3950    43    3950    0.001378    0.000776
3951    43    3951    0.001378    0.000766
3952    43    3952    0.001377    0.000764
3953    43    3953    0.001388    0.000764
3954    43    3954    0.001377    0.000769
3955    43    3955    0.001378    0.000761
3956    43    3956    0.001381    0.000769
3957    43    3957    0.001383    0.000766
3958    43    3958    0.001382    0.000765
3959    43    3959    0.001385    0.000763
3960    43    3960    0.001383    0.000771
3961    43    3961    0.001383    0.000765
3962    43    3962    0.001384    0.000768
3963    43    3963    0.001387    0.000769
3964    43    3964    0.001384    0.000767
3965    43    3965    0.001383    0.000768
3966    43    3966    0.001385    0.000770
3967    43    3967    0.001382    0.000768
3968    43    3968    0.001390    0.000764
3969    43    3969    0.001386    0.000766
3970    43    3970    0.001388    0.000772
3971    43    3971    0.001384    0.000766
3972    43    3972    0.001386    0.000769
3973    43    3973    0.001384    0.000770
3974    43    3974    0.001388    0.000770
3975    43    3975    0.001390    0.000771
3976    43    3976    0.001391    0.000768
3977    43    3977    0.001388    0.000771
3978    43    3978    0.001389    0.000772
3979    43    3979    0.001392    0.000771
3980    43    3980    0.001394    0.000771
3981    43    3981    0.001392    0.000772
3982    43    3982    0.001391    0.000774
3983    43    3983    0.001392    0.000770
3984    43    3984    0.001391    0.000775
3985    43    3985    0.001394    0.000771
3986    43    3986    0.001392    0.000774
3987    43    3987    0.001392    0.000773
3988    43    3988    0.001389    0.000775
3989    43    3989    0.001392    0.000772
3990    43    3990    0.001389    0.000768
3991    43    3991    0.001393    0.000768
3992    43    3992    0.001400    0.000772
3993    43    3993    0.001403    0.000775
3994    43    3994    0.001389    0.000772
3995    43    3995    0.001394    0.000774
3996    43    3996    0.001392    0.000772
3997    43    3997    0.001406    0.000772
3998    43    3998    0.001395    0.000770
3999    43    3999    0.001392    0.000776
4000    43    4000    0.001396    0.000769
4001    43    4001    0.001395    0.000771
4002    43    4002    0.001400    0.000771
4003    43    4003    0.001396    0.000774
4004    43    4004    0.001396    0.000774
4005    43    4005    0.001395    0.000777
4006    43    4006    0.001396    0.000774
4007    43    4007    0.001394    0.000775
4008    43    4008    0.001396    0.000777
4009    43    4009    0.001396    0.000776
4010    43    4010    0.001401    0.000775
4011    43    4011    0.001398    0.000780
4012    43    4012    0.001398    0.000780
4013    43    4013    0.001403    0.000776
4014    43    4014    0.001407    0.000779
4015    43    4015    0.001407    0.000777
4016    43    4016    0.001402    0.000778
4017    43    4017    0.001400    0.000778
4018    43    4018    0.001405    0.000778
4019    43    4019    0.001402    0.000776
4020    43    4020    0.001400    0.000777
4021    43    4021    0.001400    0.000778
4022    43    4022    0.001400    0.000780
4023    43    4023    0.001401    0.000777
4024    43    4024    0.001402    0.000777
4025    43    4025    0.001403    0.000779
4026    43    4026    0.001401    0.000793
4027    43    4027    0.001405    0.000779
4028    43    4028    0.001401    0.000784
4029    43    4029    0.001403    0.000779
4030    43    4030    0.001403    0.000789
4031    43    4031    0.001412    0.000780
4032    43    4032    0.001405    0.000782
4033    43    4033    0.001402    0.000779
4034    43    4034    0.001404    0.000784
4035    43    4035    0.001408    0.000782
4036    43    4036    0.001404    0.000783
4037    43    4037    0.001402    0.000783
4038    43    4038    0.001406    0.000783
4039    43    4039    0.001407    0.000781
4040    43    4040    0.001409    0.000785
4041    43    4041    0.001407    0.000784
4042    43    4042    0.001409    0.000786
4043    43    4043    0.001423    0.000787
4044    43    4044    0.001401    0.000779
4045    43    4045    0.001405    0.000783
4046    43    4046    0.001406    0.000781
4047    43    4047    0.001413    0.000782
4048    43    4048    0.001407    0.000783
4049    43    4049    0.001410    0.000781
4050    43    4050    0.001408    0.000784
4051    43    4051    0.001408    0.000789
4052    43    4052    0.001404    0.000782
4053    43    4053    0.001407    0.000787
4054    43    4054    0.001409    0.000786
4055    43    4055    0.001417    0.000791
4056    43    4056    0.001405    0.000786
4057    43    4057    0.001406    0.000783
4058    43    4058    0.001406    0.000786
4059    43    4059    0.001415    0.000784
4060    43    4060    0.001405    0.000785
4061    43    4061    0.001405    0.000789
4062    43    4062    0.001406    0.000785
4063    43    4063    0.001413    0.000787
4064    43    4064    0.001413    0.000787
4065    43    4065    0.001409    0.000789
4066    43    4066    0.001406    0.000788
4067    43    4067    0.001407    0.000787
4068    43    4068    0.001414    0.000788
4069    43    4069    0.001404    0.000789
4070    43    4070    0.001412    0.000790
4071    43    4071    0.001404    0.000789
4072    43    4072    0.001409    0.000789
4073    43    4073    0.001407    0.000786
4074    43    4074    0.001410    0.000793
4075    43    4075    0.001410    0.000788
4076    43    4076    0.001408    0.000794
4077    43    4077    0.001404    0.000790
4078    43    4078    0.001408    0.000788
4079    43    4079    0.001414    0.000795
4080    43    4080    0.001414    0.000793
4081    43    4081    0.001411    0.000794
4082    43    4082    0.001413    0.000792
4083    43    4083    0.001412    0.000793
4084    43    4084    0.001414    0.000796
4085    43    4085    0.001416    0.000791
4086    43    4086    0.001408    0.000793
4087    43    4087    0.001413    0.000791
4088    43    4088    0.001414    0.000795
4089    43    4089    0.001426    0.000794
4090    43    4090    0.001410    0.000794
4091    43    4091    0.001410    0.000791
4092    43    4092    0.001413    0.000796
4093    43    4093    0.001416    0.000792
4094    43    4094    0.001411    0.000799
4095    43    4095    0.001415    0.000795
4096    43    4096    0.001414    0.000793
4097    43    4097    0.001416    0.000795
4098    43    4098    0.001418    0.000794
4099    43    4099    0.001415    0.000799
4100    43    4100    0.001419    0.000797
4101    43    4101    0.001419    0.000798
4102    43    4102    0.001416    0.000794
4103    43    4103    0.001421    0.000797
4104    43    4104    0.001421    0.000797
4105    43    4105    0.001424    0.000804
4106    43    4106    0.001422    0.000799
4107    43    4107    0.001419    0.000799
4108    43    4108    0.001425    0.000801
4109    43    4109    0.001422    0.000803
4110    43    4110    0.001422    0.000794
4111    43    4111    0.001424    0.000798
4112    43    4112    0.001432    0.000801
4113    43    4113    0.001422    0.000799
4114    43    4114    0.001425    0.000801
4115    43    4115    0.001424    0.000801
4116    43    4116    0.001426    0.000796
4117    43    4117    0.001427    0.000805
4118    43    4118    0.001438    0.000801
4119    43    4119    0.001425    0.000801
4120    43    4120    0.001432    0.000803
4121    43    4121    0.001431    0.000800
4122    43    4122    0.001438    0.000804
4123    43    4123    0.001438    0.000803
4124    43    4124    0.001430    0.000797
4125    43    4125    0.001429    0.000796
4126    43    4126    0.001436    0.000803
4127    43    4127    0.001438    0.000804
4128    43    4128    0.001437    0.000804
4129    43    4129    0.001439    0.000802
4130    43    4130    0.001438    0.000803
4131    43    4131    0.001433    0.000803
4132    43    4132    0.001432    0.000799
4133    43    4133    0.001436    0.000806
4134    43    4134    0.001451    0.000805
4135    43    4135    0.001434    0.000802
4136    43    4136    0.001438    0.000805
4137    43    4137    0.001438    0.000804
4138    43    4138    0.001441    0.000804
4139    43    4139    0.001437    0.000805
4140    43    4140    0.001441    0.000805
4141    43    4141    0.001438    0.000804
4142    43    4142    0.001442    0.000808
4143    43    4143    0.001439    0.000804
4144    43    4144    0.001441    0.000803
4145    43    4145    0.001437    0.000806
4146    43    4146    0.001437    0.000810
4147    43    4147    0.001439    0.000808
4148    43    4148    0.001444    0.000810
4149    43    4149    0.001442    0.000809
4150    43    4150    0.001443    0.000814
4151    43    4151    0.001442    0.000807
4152    43    4152    0.001441    0.000810
4153    43    4153    0.001440    0.000809
4154    43    4154    0.001444    0.000815
4155    43    4155    0.001445    0.000811
4156    43    4156    0.001442    0.000809
4157    43    4157    0.001443    0.000809
4158    43    4158    0.001442    0.000810
4159    43    4159    0.001446    0.000810
4160    43    4160    0.001445    0.000807
4161    43    4161    0.001447    0.000815
4162    43    4162    0.001445    0.000813
4163    43    4163    0.001452    0.000811
4164    43    4164    0.001448    0.000809
4165    43    4165    0.001449    0.000812
4166    43    4166    0.001447    0.000815
4167    43    4167    0.001453    0.000811
4168    43    4168    0.001448    0.000810
4169    43    4169    0.001447    0.000815
4170    43    4170    0.001448    0.000809
4171    43    4171    0.001457    0.000816
4172    43    4172    0.001453    0.000812
4173    43    4173    0.001455    0.000812
4174    43    4174    0.001452    0.000814
4175    43    4175    0.001451    0.000814
4176    43    4176    0.001457    0.000811
4177    43    4177    0.001451    0.000814
4178    43    4178    0.001456    0.000814
4179    43    4179    0.001457    0.000819
4180    43    4180    0.001455    0.000821
4181    43    4181    0.001453    0.000811
4182    43    4182    0.001457    0.000816
4183    43    4183    0.001468    0.000814
4184    43    4184    0.001461    0.000814
4185    43    4185    0.001459    0.000815
4186    43    4186    0.001462    0.000817
4187    43    4187    0.001462    0.000813
4188    43    4188    0.001462    0.000816
4189    43    4189    0.001462    0.000818
4190    43    4190    0.001464    0.000817
4191    43    4191    0.001468    0.000818
4192    43    4192    0.001464    0.000819
4193    43    4193    0.001465    0.000816
4194    43    4194    0.001464    0.000821
4195    43    4195    0.001471    0.000816
4196    43    4196    0.001465    0.000816
4197    43    4197    0.001465    0.000819
4198    43    4198    0.001468    0.000818
4199    43    4199    0.001471    0.000819
4200    43    4200    0.001464    0.000820
4201    43    4201    0.001470    0.000819
4202    43    4202    0.001469    0.000817
4203    43    4203    0.001470    0.000823
4204    43    4204    0.001470    0.000818
4205    43    4205    0.001475    0.000826
4206    43    4206    0.001470    0.000821
4207    43    4207    0.001475    0.000820
4208    43    4208    0.001470    0.000823
4209    43    4209    0.001470    0.000821
4210    43    4210    0.001472    0.000824
4211    43    4211    0.001473    0.000825
4212    43    4212    0.001467    0.000819
4213    43    4213    0.001472    0.000823
4214    43    4214    0.001470    0.000821
4215    43    4215    0.001475    0.000821
4216    43    4216    0.001467    0.000820
4217    43    4217    0.001472    0.000826
4218    43    4218    0.001473    0.000819
4219    43    4219    0.001474    0.000821
4220    43    4220    0.001469    0.000822
4221    43    4221    0.001473    0.000825
4222    43    4222    0.001482    0.000825
4223    43    4223    0.001479    0.000825
4224    43    4224    0.001473    0.000824
4225    43    4225    0.001474    0.000822
4226    43    4226    0.001476    0.000826
4227    43    4227    0.001476    0.000827
4228    43    4228    0.001477    0.000829
4229    43    4229    0.001480    0.000828
4230    43    4230    0.001476    0.000828
4231    43    4231    0.001479    0.000829
4232    43    4232    0.001478    0.000828
4233    43    4233    0.001477    0.000829
4234    43    4234    0.001480    0.000834
4235    43    4235    0.001479    0.000828
4236    43    4236    0.001479    0.000829
4237    43    4237    0.001483    0.000826
4238    43    4238    0.001481    0.000830
4239    43    4239    0.001480    0.000828
4240    43    4240    0.001484    0.000824
4241    43    4241    0.001483    0.000830
4242    43    4242    0.001485    0.000835
4243    43    4243    0.001485    0.000830
4244    43    4244    0.001484    0.000830
4245    43    4245    0.001486    0.000828
4246    43    4246    0.001488    0.000832
4247    43    4247    0.001488    0.000829
4248    43    4248    0.001487    0.000826
4249    43    4249    0.001489    0.000831
4250    43    4250    0.001489    0.000831
4251    43    4251    0.001487    0.000833
4252    43    4252    0.001491    0.000831
4253    43    4253    0.001488    0.000831
4254    43    4254    0.001491    0.000833
4255    43    4255    0.001491    0.000830
4256    43    4256    0.001492    0.000831
4257    43    4257    0.001490    0.000830
4258    43    4258    0.001502    0.000832
4259    43    4259    0.001490    0.000830
4260    43    4260    0.001495    0.000839
4261    43    4261    0.001495    0.000831
4262    43    4262    0.001501    0.000835
4263    43    4263    0.001494    0.000836
4264    43    4264    0.001492    0.000833
4265    43    4265    0.001492    0.000833
4266    43    4266    0.001505    0.000832
4267    43    4267    0.001492    0.000835
4268    43    4268    0.001495    0.000837
4269    43    4269    0.001494    0.000837
4270    43    4270    0.001511    0.000834
4271    43    4271    0.001495    0.000836
4272    43    4272    0.001494    0.000834
4273    43    4273    0.001494    0.000835
4274    43    4274    0.001500    0.000838
4275    43    4275    0.001496    0.000837
4276    43    4276    0.001494    0.000835
4277    43    4277    0.001497    0.000834
4278    43    4278    0.001500    0.000834
4279    43    4279    0.001499    0.000837
4280    43    4280    0.001500    0.000837
4281    43    4281    0.001501    0.000839
4282    43    4282    0.001507    0.000842
4283    43    4283    0.001500    0.000839
4284    43    4284    0.001504    0.000841
4285    43    4285    0.001504    0.000840
4286    43    4286    0.001508    0.000843
4287    43    4287    0.001506    0.000842
4288    43    4288    0.001504    0.000842
4289    43    4289    0.001502    0.000837
4290    43    4290    0.001505    0.000843
4291    43    4291    0.001500    0.000838
4292    43    4292    0.001505    0.000841
4293    43    4293    0.001508    0.000843
4294    43    4294    0.001508    0.000839
4295    43    4295    0.001507    0.000837
4296    43    4296    0.001507    0.000838
4297    43    4297    0.001510    0.000844
4298    43    4298    0.001509    0.000844
4299    43    4299    0.001513    0.000847
4300    43    4300    0.001505    0.000837
4301    43    4301    0.001505    0.000843
4302    43    4302    0.001508    0.000840
4303    43    4303    0.001507    0.000841
4304    43    4304    0.001513    0.000844
4305    43    4305    0.001513    0.000844
4306    43    4306    0.001512    0.000839
4307    43    4307    0.001509    0.000842
4308    43    4308    0.001510    0.000844
4309    43    4309    0.001540    0.000848
4310    43    4310    0.001515    0.000842
4311    43    4311    0.001515    0.000846
4312    43    4312    0.001512    0.000844
4313    43    4313    0.001519    0.000849
4314    43    4314    0.001508    0.000843
4315    43    4315    0.001515    0.000844
4316    43    4316    0.001517    0.000845
4317    43    4317    0.001520    0.000846
4318    43    4318    0.001513    0.000841
4319    43    4319    0.001518    0.000848
4320    43    4320    0.001515    0.000844
4321    43    4321    0.001521    0.000845
4322    43    4322    0.001517    0.000846
4323    43    4323    0.001516    0.000847
4324    43    4324    0.001514    0.000848
4325    43    4325    0.001517    0.000848
4326    43    4326    0.001514    0.000846
4327    43    4327    0.001518    0.000846
4328    43    4328    0.001521    0.000857
4329    43    4329    0.001520    0.000851
4330    43    4330    0.001521    0.000846
4331    43    4331    0.001522    0.000846
4332    43    4332    0.001525    0.000852
4333    43    4333    0.001521    0.000844
4334    43    4334    0.001522    0.000848
4335    43    4335    0.001526    0.000851
4336    43    4336    0.001532    0.000850
4337    43    4337    0.001528    0.000849
4338    43    4338    0.001522    0.000846
4339    43    4339    0.001526    0.000855
4340    43    4340    0.001532    0.000856
4341    43    4341    0.001529    0.000852
4342    43    4342    0.001527    0.000853
4343    43    4343    0.001523    0.000849
4344    43    4344    0.001534    0.000854
4345    43    4345    0.001529    0.000852
4346    43    4346    0.001526    0.000848
4347    43    4347    0.001536    0.000850
4348    43    4348    0.001534    0.000853
4349    43    4349    0.001535    0.000854
4350    43    4350    0.001532    0.000853
4351    43    4351    0.001545    0.000867
4352    43    4352    0.001540    0.000858
4353    43    4353    0.001543    0.000854
4354    43    4354    0.001545    0.000862
4355    43    4355    0.001552    0.000859
4356    43    4356    0.001549    0.000858
4357    43    4357    0.001553    0.000856
4358    43    4358    0.001554    0.000852
4359    43    4359    0.001545    0.000853
4360    43    4360    0.001539    0.000855
4361    43    4361    0.001538    0.000853
4362    43    4362    0.001542    0.000855
4363    43    4363    0.001547    0.000852
4364    43    4364    0.001546    0.000855
4365    43    4365    0.001542    0.000857
4366    43    4366    0.001545    0.000855
4367    43    4367    0.001558    0.000859
4368    43    4368    0.001553    0.000857
4369    43    4369    0.001555    0.000856
4370    43    4370    0.001557    0.000863
4371    43    4371    0.001555    0.000859
4372    43    4372    0.001551    0.000858
4373    43    4373    0.001551    0.000860
4374    43    4374    0.001551    0.000867
4375    43    4375    0.001545    0.000861
4376    43    4376    0.001547    0.000865
4377    43    4377    0.001548    0.000859
4378    43    4378    0.001554    0.000859
4379    43    4379    0.001548    0.000863
4380    43    4380    0.001549    0.000865
4381    43    4381    0.001545    0.000861
4382    43    4382    0.001548    0.000859
4383    43    4383    0.001543    0.000858
4384    43    4384    0.001542    0.000860
4385    43    4385    0.001540    0.000861
4386    43    4386    0.001551    0.000858
4387    43    4387    0.001549    0.000859
4388    43    4388    0.001546    0.000863
4389    43    4389    0.001546    0.000866
4390    43    4390    0.001546    0.000861
4391    43    4391    0.001549    0.000862
4392    43    4392    0.001552    0.000866
4393    43    4393    0.001547    0.000871
4394    43    4394    0.001550    0.000865
4395    43    4395    0.001547    0.000860
4396    43    4396    0.001553    0.000864
4397    43    4397    0.001550    0.000864
4398    43    4398    0.001551    0.000863
4399    43    4399    0.001548    0.000863
4400    43    4400    0.001550    0.000867
4401    43    4401    0.001553    0.000866
4402    43    4402    0.001552    0.000867
4403    43    4403    0.001549    0.000865
4404    43    4404    0.001550    0.000864
4405    43    4405    0.001554    0.000867
4406    43    4406    0.001552    0.000866
4407    43    4407    0.001558    0.000866
4408    43    4408    0.001552    0.000870
4409    43    4409    0.001559    0.000864
4410    43    4410    0.001558    0.000867
4411    43    4411    0.001554    0.000865
4412    43    4412    0.001556    0.000866
4413    43    4413    0.001554    0.000869
4414    43    4414    0.001561    0.000869
4415    43    4415    0.001553    0.000865
4416    43    4416    0.001560    0.000869
4417    43    4417    0.001558    0.000869
4418    43    4418    0.001554    0.000869
4419    43    4419    0.001559    0.000871
4420    43    4420    0.001564    0.000870
4421    43    4421    0.001559    0.000872
4422    43    4422    0.001566    0.000871
4423    43    4423    0.001559    0.000871
4424    43    4424    0.001560    0.000872
4425    43    4425    0.001563    0.000874
4426    43    4426    0.001560    0.000871
4427    43    4427    0.001560    0.000874
4428    43    4428    0.001561    0.000869
4429    43    4429    0.001561    0.000873
4430    43    4430    0.001559    0.000872
4431    43    4431    0.001564    0.000871
4432    43    4432    0.001562    0.000869
4433    43    4433    0.001562    0.000871
4434    43    4434    0.001561    0.000873
4435    43    4435    0.001576    0.000869
4436    43    4436    0.001564    0.000874
4437    43    4437    0.001572    0.000874
4438    43    4438    0.001563    0.000871
4439    43    4439    0.001567    0.000873
4440    43    4440    0.001565    0.000872
4441    43    4441    0.001568    0.000873
4442    43    4442    0.001567    0.000876
4443    43    4443    0.001563    0.000877
4444    43    4444    0.001568    0.000876
4445    43    4445    0.001571    0.000875
4446    43    4446    0.001574    0.000877
4447    43    4447    0.001564    0.000878
4448    43    4448    0.001565    0.000872
4449    43    4449    0.001568    0.000876
4450    43    4450    0.001574    0.000878
4451    43    4451    0.001571    0.000878
4452    43    4452    0.001570    0.000879
4453    43    4453    0.001569    0.000880
4454    43    4454    0.001574    0.000880
4455    43    4455    0.001567    0.000879
4456    43    4456    0.001568    0.000876
4457    43    4457    0.001569    0.000885
4458    43    4458    0.001570    0.000880
4459    43    4459    0.001573    0.000877
4460    43    4460    0.001569    0.000878
4461    43    4461    0.001576    0.000878
4462    43    4462    0.001571    0.000882
4463    43    4463    0.001576    0.000882
4464    43    4464    0.001572    0.000880
4465    43    4465    0.001579    0.000881
4466    43    4466    0.001571    0.000883
4467    43    4467    0.001578    0.000879
4468    43    4468    0.001582    0.000883
4469    43    4469    0.001578    0.000886
4470    43    4470    0.001578    0.000881
4471    43    4471    0.001579    0.000882
4472    43    4472    0.001581    0.000882
4473    43    4473    0.001577    0.000880
4474    43    4474    0.001577    0.000884
4475    43    4475    0.001580    0.000883
4476    43    4476    0.001588    0.000877
4477    43    4477    0.001580    0.000880
4478    43    4478    0.001577    0.000884
4479    43    4479    0.001580    0.000885
4480    43    4480    0.001583    0.000881
4481    43    4481    0.001581    0.000882
4482    43    4482    0.001583    0.000882
4483    43    4483    0.001579    0.000884
4484    43    4484    0.001584    0.000882
4485    43    4485    0.001582    0.000884
4486    43    4486    0.001579    0.000885
4487    43    4487    0.001585    0.000883
4488    43    4488    0.001583    0.000884
4489    43    4489    0.001577    0.000883
4490    43    4490    0.001583    0.000885
4491    43    4491    0.001591    0.000886
4492    43    4492    0.001591    0.000882
4493    43    4493    0.001588    0.000888
4494    43    4494    0.001592    0.000889
4495    43    4495    0.001586    0.000883
4496    43    4496    0.001586    0.000886
4497    43    4497    0.001597    0.000889
4498    43    4498    0.001592    0.000891
4499    43    4499    0.001585    0.000886
4500    43    4500    0.001588    0.000888
4501    43    4501    0.001588    0.000890
4502    43    4502    0.001588    0.000885
4503    43    4503    0.001588    0.000889
4504    43    4504    0.001589    0.000888
4505    43    4505    0.001587    0.000888
4506    43    4506    0.001593    0.000895
4507    43    4507    0.001586    0.000890
4508    43    4508    0.001591    0.000892
4509    43    4509    0.001587    0.000893
4510    43    4510    0.001598    0.000887
4511    43    4511    0.001589    0.000889
4512    43    4512    0.001591    0.000886
4513    43    4513    0.001597    0.000888
4514    43    4514    0.001596    0.000894
4515    43    4515    0.001593    0.000893
4516    43    4516    0.001593    0.000894
4517    43    4517    0.001608    0.000893
4518    43    4518    0.001596    0.000893
4519    43    4519    0.001603    0.000893
4520    43    4520    0.001597    0.000895
4521    43    4521    0.001593    0.000891
4522    43    4522    0.001596    0.000892
4523    43    4523    0.001597    0.000892
4524    43    4524    0.001600    0.000891
4525    43    4525    0.001596    0.000894
4526    43    4526    0.001603    0.000891
4527    43    4527    0.001605    0.000895
4528    43    4528    0.001597    0.000891
4529    43    4529    0.001598    0.000896
4530    43    4530    0.001603    0.000897
4531    43    4531    0.001598    0.000899
4532    43    4532    0.001603    0.000894
4533    43    4533    0.001599    0.000894
4534    43    4534    0.001606    0.000894
4535    43    4535    0.001603    0.000891
4536    43    4536    0.001598    0.000890
4537    43    4537    0.001600    0.000896
4538    43    4538    0.001598    0.000896
4539    43    4539    0.001606    0.000895
4540    43    4540    0.001601    0.000897
4541    43    4541    0.001600    0.000897
4542    43    4542    0.001603    0.000900
4543    43    4543    0.001599    0.000899
4544    43    4544    0.001602    0.000894
4545    43    4545    0.001601    0.000898
4546    43    4546    0.001604    0.000899
4547    43    4547    0.001602    0.000894
4548    43    4548    0.001602    0.000900
4549    43    4549    0.001601    0.000899
4550    43    4550    0.001600    0.000897
4551    43    4551    0.001604    0.000897
4552    43    4552    0.001603    0.000901
4553    43    4553    0.001602    0.000902
4554    43    4554    0.001603    0.000903
4555    43    4555    0.001606    0.000903
4556    43    4556    0.001603    0.000897
4557    43    4557    0.001619    0.000902
4558    43    4558    0.001601    0.000899
4559    43    4559    0.001606    0.000901
4560    43    4560    0.001602    0.000900
4561    43    4561    0.001605    0.000903
4562    43    4562    0.001604    0.000901
4563    43    4563    0.001607    0.000902
4564    43    4564    0.001608    0.000907
4565    43    4565    0.001603    0.000905
4566    43    4566    0.001609    0.000906
4567    43    4567    0.001608    0.000902
4568    43    4568    0.001611    0.000902
4569    43    4569    0.001607    0.000903
4570    43    4570    0.001607    0.000902
4571    43    4571    0.001609    0.000903
4572    43    4572    0.001608    0.000903
4573    43    4573    0.001607    0.000904
4574    43    4574    0.001608    0.000905
4575    43    4575    0.001613    0.000907
4576    43    4576    0.001609    0.000908
4577    43    4577    0.001610    0.000906
4578    43    4578    0.001612    0.000911
4579    43    4579    0.001610    0.000904
4580    43    4580    0.001613    0.000906
4581    43    4581    0.001613    0.000909
4582    43    4582    0.001609    0.000907
4583    43    4583    0.001611    0.000908
4584    43    4584    0.001609    0.000907
4585    43    4585    0.001619    0.000908
4586    43    4586    0.001618    0.000907
4587    43    4587    0.001612    0.000910
4588    43    4588    0.001615    0.000907
4589    43    4589    0.001614    0.000909
4590    43    4590    0.001614    0.000910
4591    43    4591    0.001613    0.000908
4592    43    4592    0.001619    0.000909
4593    43    4593    0.001613    0.000912
4594    43    4594    0.001612    0.000911
4595    43    4595    0.001618    0.000910
4596    43    4596    0.001612    0.000908
4597    43    4597    0.001626    0.000912
4598    43    4598    0.001614    0.000912
4599    43    4599    0.001616    0.000909
4600    43    4600    0.001611    0.000908
4601    43    4601    0.001617    0.000912
4602    43    4602    0.001612    0.000911
4603    43    4603    0.001617    0.000908
4604    43    4604    0.001618    0.000916
4605    43    4605    0.001618    0.000910
4606    43    4606    0.001617    0.000910
4607    43    4607    0.001616    0.000910
4608    43    4608    0.001622    0.000915
4609    43    4609    0.001620    0.000913
4610    43    4610    0.001615    0.000914
4611    43    4611    0.001620    0.000917
4612    43    4612    0.001618    0.000911
4613    43    4613    0.001619    0.000915
4614    43    4614    0.001619    0.000914
4615    43    4615    0.001802    0.001322
4616    43    4616    0.001623    0.000918
4617    43    4617    0.001620    0.000910
4618    43    4618    0.001625    0.000926
4619    43    4619    0.001621    0.000916
4620    43    4620    0.001634    0.000913
4621    43    4621    0.001625    0.000918
4622    43    4622    0.001627    0.000911
4623    43    4623    0.001623    0.000918
4624    43    4624    0.001626    0.000914
4625    43    4625    0.001629    0.000916
4626    43    4626    0.001634    0.000917
4627    43    4627    0.001632    0.000918
4628    43    4628    0.001625    0.000912
4629    43    4629    0.001629    0.000923
4630    43    4630    0.001627    0.000918
4631    43    4631    0.001630    0.000919
4632    43    4632    0.001634    0.000918
4633    43    4633    0.001634    0.000918
4634    43    4634    0.001636    0.000918
4635    43    4635    0.001635    0.000921
4636    43    4636    0.001638    0.000932
4637    43    4637    0.001634    0.000918
4638    43    4638    0.001637    0.000923
4639    43    4639    0.001639    0.000920
4640    43    4640    0.001641    0.000919
4641    43    4641    0.001636    0.000915
4642    43    4642    0.001634    0.000920
4643    43    4643    0.001637    0.000923
4644    43    4644    0.001638    0.000922
4645    43    4645    0.001633    0.000927
4646    43    4646    0.001641    0.000929
4647    43    4647    0.001650    0.000919
4648    43    4648    0.001639    0.000920
4649    43    4649    0.001635    0.000919
4650    43    4650    0.001636    0.000925
4651    43    4651    0.001640    0.000920
4652    43    4652    0.001640    0.000924
4653    43    4653    0.001638    0.000922
4654    43    4654    0.001639    0.000927
4655    43    4655    0.001640    0.000922
4656    43    4656    0.001644    0.000922
4657    43    4657    0.001643    0.000927
4658    43    4658    0.001644    0.000922
4659    43    4659    0.001642    0.000920
4660    43    4660    0.001644    0.000926
4661    43    4661    0.001643    0.000928
4662    43    4662    0.001643    0.000929
